dateTime,stationReference,latitude,longitude,parameter,qualifier,unitName,value
2022-11-24T21:30:00Z,1029TH,51.874767,-1.740083,level,Downstream Stage,mASD,0.148
2022-11-24T21:30:00Z,1029TH,51.874767,-1.740083,level,Stage,mASD,0.326
2022-11-24T17:45:00Z,E2043,52.845991,-0.100848,level,Stage,mASD,0.604
2022-11-24T21:00:00Z,52119,50.976043,-2.793549,level,Stage,mASD,1.647
2022-11-24T21:15:00Z,E21136,52.323618,-0.101287,level,Stage,mASD,0.198
2022-11-24T21:30:00Z,2067,52.51274,-2.205945,level,Stage,mASD,2.059
2022-11-24T16:00:00Z,48143,50.172659,-5.109416,level,Downstream Stage,mASD,-13.003
2022-11-24T21:30:00Z,720215,53.858854,-2.743276,level,Stage,m,0.46
2022-11-24T18:00:00Z,E9250,50.965124,-0.323121,level,Stage,mAOD,3.125
2022-11-24T21:30:00Z,F1906,54.080705,-2.024779,flow,Logged,m3/s,29.177
2022-11-24T21:30:00Z,F1906,54.080705,-2.024779,level,Stage,m,1.252
2022-11-24T21:30:00Z,E8266,51.038451,-0.100268,level,Stage,mASD,0.375
2022-11-24T08:00:00Z,1771TH,51.571482,-1.449342,level,Stage,mASD,-0.055
2022-11-24T21:30:00Z,531118,51.521892,-2.521122,level,Stage,m,0.918
2022-11-24T21:30:00Z,52207,51.083697,-2.586936,level,Stage,m,0.877
2022-11-24T21:30:00Z,E1147,53.296901,-0.131922,level,Stage,mASD,0.17
2022-11-24T21:30:00Z,E70039,52.473075,1.750085,level,Tidal Level,mAOD,0.984
2022-11-24T21:30:00Z,E70024,52.47311,1.75011,level,Tidal Level,m,2.484
2022-11-24T21:30:00Z,693115,53.407591,-2.294665,level,Stage,m,0.657
2022-11-24T21:30:00Z,690611,53.493682,-2.229815,level,Stage,m,0.229
2022-11-24T21:15:00Z,E21720,52.151539,0.067146,level,Stage,m,0.24
2022-11-24T21:30:00Z,2804TH,51.589297,-0.381167,level,Stage,mASD,0.441
2022-11-24T21:30:00Z,2406TH,51.296962,-1.056426,level,Stage,mASD,0.248
2022-11-24T21:30:00Z,4615TH,51.908463,-0.46427,level,Downstream Stage,mASD,0.053
2022-11-24T21:30:00Z,4615TH,51.908463,-0.46427,level,Height,mASD,0.004
2022-11-24T21:30:00Z,4615TH,51.908463,-0.46427,level,Stage,mASD,0.058
2022-11-24T07:30:00Z,43165,51.076527,-1.803528,level,Stage,m,0.352
2022-11-24T21:30:00Z,2020,52.76777,-2.839715,level,Stage,mASD,0.439
2022-11-24T21:30:00Z,3400TH,51.415005,-0.308869,flow,,m3/s,92.456
2022-11-24T21:30:00Z,3400TH,51.415005,-0.308869,level,Stage,mAOD,4.593
2022-11-24T21:15:00Z,L1931,53.944393,-1.886441,level,Stage,m,0.204
2022-11-24T21:30:00Z,1090_w2TH,51.713499,-1.420988,level,Stage,mASD,0.25
2022-11-24T17:15:00Z,44112,50.710758,-2.638832,level,Stage,m,0.107
2022-11-24T21:30:00Z,023008,55.142955,-2.208614,level,Stage,m,0.593
2022-11-24T15:00:00Z,690203,53.611067,-2.178685,level,Stage,m,0.464
2022-11-24T21:30:00Z,4036,53.26962,-0.952008,flow,,m3/s,1.314
2022-11-24T21:30:00Z,4036,53.26962,-0.952008,level,Stage,mASD,1.503
2022-11-24T21:00:00Z,46128,50.393426,-3.73051,level,Stage,m,0.536
2022-11-24T21:30:00Z,4827TH,51.874477,-0.149495,level,Stage,mASD,0.248
2022-11-24T21:30:00Z,055003_TG 316,52.061919,-2.659977,level,Stage,mASD,2.643
2022-11-24T21:30:00Z,L2011,53.851542,-1.15762,level,Stage,mAOD,5.614
2022-11-24T21:30:00Z,L08015,53.536358,-1.366253,level,Stage,m,0.757
2022-11-24T18:00:00Z,2206,51.746918,-2.217953,level,Downstream Stage,mASD,0.284
2022-11-24T18:00:00Z,2206,51.746918,-2.217953,level,Stage,mASD,0.305
2022-11-24T21:30:00Z,4161,52.574167,-1.035067,level,Stage,mASD,1.33
2022-11-24T21:30:00Z,693426,53.289231,-2.148611,level,Stage,m,0.674
2022-11-24T21:30:00Z,E72639,51.49999,-2.728468,level,Tidal Level,mAOD,3.624
2022-11-24T21:30:00Z,E72624,51.5,-2.72847,level,Tidal Level,m,10.124
2022-11-24T21:30:00Z,730506,54.330571,-2.742287,level,Stage,m,1.576
2022-11-24T21:30:00Z,53131,51.426965,-2.459703,level,Stage,m,0.435
2022-11-24T17:15:00Z,43216,50.805852,-1.990007,level,Stage,m,0.326
2022-11-24T21:00:00Z,45171,50.580497,-3.472207,level,Stage,m,0.295
2022-11-24T21:30:00Z,4124,52.877141,-1.759128,level,Stage,mASD,1.969
2022-11-24T17:45:00Z,E2901,53.022669,-0.746145,level,Stage,mASD,0.4
2022-11-24T21:30:00Z,2095,52.247533,-1.793996,level,Stage,mASD,1.637
2022-11-24T18:30:00Z,022014,55.344803,-2.122952,level,Stage,m,0.493
2022-11-24T21:00:00Z,E21127,52.908305,0.504442,level,Stage,m,0.048
2022-11-24T21:00:00Z,45134,50.782406,-3.496159,level,Stage,m,0.962
2022-11-24T21:30:00Z,L1115,53.60958,-1.705229,level,Stage,m,0.135
2022-11-24T21:00:00Z,E2790,53.550068,-0.501979,level,Stage,mASD,1.238
2022-11-24T21:15:00Z,L3404,53.77033,-0.707786,level,Stage,mAOD,0.863
2022-11-24T21:15:00Z,L2322,54.336432,-1.450586,level,Stage,m,0.252
2022-11-24T21:30:00Z,2241TH,51.412847,-1.526019,level,Downstream Stage,mASD,-0.255
2022-11-24T21:30:00Z,2241TH,51.412847,-1.526019,level,Stage,mASD,0.063
2022-11-24T21:30:00Z,760502,54.648336,-2.614388,level,Stage,m,1.309
2022-11-24T21:30:00Z,E12442,50.990287,-1.335564,level,Stage,mASD,0.465
2022-11-24T18:00:00Z,5380TH,51.574894,-0.043637,level,Stage,mASD,0.27
2022-11-24T21:30:00Z,765045,54.885739,-2.937513,level,Stage,m,0.509
2022-11-24T21:30:00Z,L2545,54.262449,-0.859287,level,Stage,m,0.629
2022-11-24T21:30:00Z,F0815,53.526193,-1.473913,level,Stage,m,0.246
2022-11-24T15:00:00Z,740101,54.341859,-3.218047,level,Stage,m,0.744
2022-11-24T18:45:00Z,E4411,52.998853,-0.408576,level,Stage,mASD,0.229
2022-11-24T21:30:00Z,531109,51.45411,-2.586653,level,Stage,m,6.183
2022-11-24T21:30:00Z,L1203,53.697959,-1.873488,level,Stage,m,0.718
2022-11-24T21:30:00Z,2870TH,51.56631,-0.483905,level,Stage,mASD,0.182
2022-11-24T21:30:00Z,4435,52.948176,-1.183337,flow,,m3/s,2.545
2022-11-24T21:30:00Z,4435,52.948176,-1.183337,level,Stage,mASD,0.332
2022-11-24T21:30:00Z,2642,52.206967,-2.235272,level,Stage,mASD,3.052
2022-11-24T21:30:00Z,023036,54.904713,-2.265082,level,Stage,m,0.413
2022-11-24T21:30:00Z,4064,53.498488,-0.664311,level,Stage,mASD,0.203
2022-11-24T21:30:00Z,761659,54.651055,-2.743236,level,Stage,m,0.841
2022-11-24T21:30:00Z,2011,52.255374,-2.193909,level,Stage,mASD,1.747
2022-11-24T21:30:00Z,735225,54.352722,-2.940028,level,Stage,m,0.696
2022-11-24T21:30:00Z,F2102,53.998678,-1.266199,flow,Logged,m3/s,23.33
2022-11-24T21:30:00Z,F2102,53.998678,-1.266199,level,Stage,m,3.453
2022-11-24T21:30:00Z,720517,53.863761,-2.817872,level,Stage,m,0.97
2022-11-24T21:30:00Z,5376TH,51.619051,0.008836,level,Stage,mASD,0.257
2022-11-24T04:30:00Z,E21563,52.735281,1.480458,level,Tidal Level,mAOD,0.514
2022-11-24T21:30:00Z,684027,53.234132,-2.827991,level,Stage,m,1.33
2022-11-24T21:00:00Z,46119,50.31395,-3.800717,level,Stage,m,0.685
2022-11-24T21:30:00Z,E8210,51.002867,-0.027718,level,Stage,mASD,0.629
2022-11-24T21:15:00Z,L0307,53.326718,-1.328824,level,Stage,m,0.991
2022-11-24T21:30:00Z,2896TH,51.43615,-0.514892,level,Downstream Stage,mASD,-0.109
2022-11-24T21:30:00Z,2896TH,51.43615,-0.514892,level,Stage,mASD,0.212
2022-11-24T21:30:00Z,53122,51.31742,-2.206553,level,Stage,m,0.506
2022-11-24T21:30:00Z,3015TH,51.140148,-0.959908,level,Downstream Stage,mASD,0.01
2022-11-24T20:45:00Z,E2062,52.401841,-0.5448,level,Stage,mASD,2.056
2022-11-24T18:00:00Z,E4351,51.105167,0.948046,level,Stage,mASD,0.214
2022-11-24T21:30:00Z,1681TH,51.683092,-1.268125,level,Stage,mASD,0.804
2022-11-24T21:30:00Z,43207,51.049578,-2.276018,level,Stage,m,0.284
2022-11-24T21:30:00Z,4115,53.166753,-1.164236,level,Stage,mASD,0.497
2022-11-24T21:30:00Z,45162,50.752006,-3.454461,level,Stage,m,1.223
2022-11-24T21:00:00Z,2086,52.177055,-2.28833,level,Stage,mASD,3.024
2022-11-24T18:00:00Z,E2285,52.240918,-1.083171,level,Stage,mASD,0.478
2022-11-24T21:30:00Z,E2900,51.415798,0.742491,level,Tidal Level,mAOD,0.36
2022-11-24T16:45:00Z,E12470,51.0582,-1.308338,level,Stage,mASD,0.447
2022-11-24T17:00:00Z,48125,50.156881,-5.432918,level,Stage,m,0.533
2022-11-24T21:30:00Z,L2313,54.235258,-1.341973,level,Stage,m,0.658
2022-11-24T11:00:00Z,L2907,54.466168,-0.944968,level,Stage,m,0.304
2022-11-24T21:15:00Z,692423,53.42353,-2.141405,level,Stage,m,0.283
2022-11-24T06:00:00Z,50197,51.196412,-4.120133,level,Stage,m,0.341
2022-11-24T15:00:00Z,700306,53.607043,-2.793103,level,Stage,m,1.076
2022-11-24T21:30:00Z,4203,53.009557,-1.190048,level,Stage,mASD,0.864
2022-11-24T21:30:00Z,L1231,53.744763,-2.010569,level,Stage,m,0.108
2022-11-24T21:30:00Z,0319TH,51.571821,-1.816698,level,Stage,mASD,0.46
2022-11-24T21:30:00Z,3826TH,51.607093,-0.271414,level,Stage,mASD,0.678
2022-11-24T21:30:00Z,5151TH,51.812151,0.158674,level,Stage,mASD,1.185
2022-11-24T21:30:00Z,53197,51.169425,-2.364153,level,Stage,m,0.882
2022-11-24T15:45:00Z,E22548,52.09308,0.693213,level,Stage,m,0.383
2022-11-24T18:45:00Z,E1662,52.90501,-0.255888,level,Stage,mASD,0.583
2022-11-24T21:30:00Z,2670,51.848419,-2.217412,level,Stage,mASD,-0.002
2022-11-24T21:30:00Z,E3951,51.257785,1.030079,level,Stage,mASD,0.53
2022-11-24T21:30:00Z,F0806,53.560696,-1.473078,level,Stage,m,0.527
2022-11-24T21:30:00Z,E4402,51.121217,0.85627,level,Stage,mASD,0.57
2022-11-24T21:30:00Z,4369TH,51.435695,-0.027404,level,Stage,mASD,0.194
2022-11-24T06:00:00Z,45213,50.652217,-3.320001,level,Stage,mASD,0.673
2022-11-24T06:30:01Z,E24823,52.474903,1.71041,level,Stage,mAOD,0.162
2022-11-24T21:30:00Z,51107,51.14633,-3.373795,level,Stage,m,0.549
2022-11-24T17:15:00Z,44131,50.807196,-2.739279,level,Stage,m,0.396
2022-11-24T21:00:00Z,1790TH,51.666656,-1.305189,level,Downstream Stage,mASD,0.014
2022-11-24T21:00:00Z,1790TH,51.666656,-1.305189,level,Stage,mASD,0.291
2022-11-24T21:30:00Z,023027,54.967781,-2.460104,level,Stage,m,0.952
2022-11-24T17:30:00Z,47131,50.799229,-4.450269,level,Stage,m,1.128
2022-11-24T21:30:00Z,4055,52.998306,-1.525391,level,Stage,mASD,0.676
2022-11-24T21:30:00Z,E12781,51.086429,-1.181847,level,Stage,mASD,0.267
2022-11-24T21:30:00Z,2002,52.092165,-1.942876,level,Stage,mASD,1.694
2022-11-24T21:30:00Z,055021_TG 305,52.226571,-2.730348,level,Stage,mASD,1.79
2022-11-24T21:30:00Z,2262,51.868695,-2.195623,level,Stage,mASD,0.476
2022-11-24T17:45:00Z,E1750,53.022732,-0.379369,level,Stage,m,0.047
2022-11-24T16:15:00Z,E21058,52.135453,0.794489,level,Stage,m,0.071
2022-11-24T21:30:00Z,731013,54.218531,-2.774107,level,Stage,m,0.578
2022-11-24T21:30:00Z,2455TH,51.262934,-0.867562,level,Stage,mASD,0.561
2022-11-24T21:30:00Z,4018,52.855534,-1.648727,level,Stage,mASD,1.053
2022-11-24T16:00:00Z,50150,51.219143,-3.751991,level,Stage,m,1.858
2022-11-24T21:30:00Z,1210TH,51.95095,-1.679842,level,Stage,mASD,1.614
2022-11-24T21:30:00Z,2225,51.832287,-2.270144,level,Stage,mASD,0.192
2022-11-24T21:30:00Z,2607TH,51.509305,-0.69032,level,Downstream Stage,mASD,3.184
2022-11-24T21:30:00Z,2607TH,51.509305,-0.69032,level,Stage,mASD,0.29
2022-11-24T18:45:00Z,E22761,51.89895,0.851031,level,Stage,m,0.577
2022-11-24T21:30:00Z,690408,53.557357,-2.388815,level,Stage,m,0.198
2022-11-24T21:30:00Z,4143,53.1201,-2.012802,level,Stage,mASD,0.325
2022-11-24T21:30:00Z,L1505,53.918229,-2.006046,level,Stage,m,0.371
2022-11-24T21:30:00Z,5329TH,51.681471,0.004958,level,Stage,mASD,0.261
2022-11-24T06:00:00Z,48190,50.361418,-4.715659,level,Stage,m,0.08
2022-11-24T06:00:00Z,E2647,52.654318,-0.461033,level,Stage,mASD,0.407
2022-11-24T21:30:00Z,E71539,51.445627,0.743415,level,Tidal Level,mAOD,-0.059
2022-11-24T21:30:00Z,E71524,51.44564,0.74344,level,Tidal Level,m,2.841
2022-11-24T21:15:00Z,E24267,52.317315,-0.072946,level,Stage,mASD,0.061
2022-11-24T21:30:00Z,2077,52.709797,-2.75808,level,Stage,mASD,2.083
2022-11-24T21:30:00Z,5442TH,51.661693,0.209122,level,Stage,mASD,0.868
2022-11-24T21:30:00Z,750504,54.613784,-3.050496,level,Stage,m,1.038
2022-11-24T21:30:00Z,2819TH,51.704664,-0.336052,level,Stage,mASD,0.286
2022-11-24T21:30:00Z,47169,50.710701,-4.56631,level,Stage,m,0.413
2022-11-24T21:30:00Z,2902TH,51.390617,-0.48637,level,Downstream Stage,mASD,2.864
2022-11-24T21:30:00Z,2902TH,51.390617,-0.48637,level,Stage,mASD,0.265
2022-11-24T21:30:00Z,L1357,53.681612,-1.517112,level,Stage,m,0.161
2022-11-24T16:00:00Z,48116,50.321143,-4.961751,level,Stage,m,0.347
2022-11-24T18:45:00Z,E1788,53.187011,0.096794,level,Stage,mASD,0.153
2022-11-24T21:30:00Z,F25110,54.299848,-0.717923,level,Stage,m,0.108
2022-11-24T21:15:00Z,L2304,54.270085,-1.467898,level,Stage,m,2.642
2022-11-24T18:10:05Z,E2141,52.587333,-0.568186,level,Stage,mASD,2.168
2022-11-24T21:30:00Z,2200TH,51.461325,-0.967884,flow,,m3/s,65.558
2022-11-24T21:30:00Z,2200TH,51.461325,-0.967884,level,Stage,mASD,6.746
2022-11-24T21:00:00Z,L3609,54.483499,-1.553528,level,Stage,m,1.275
2022-11-11T11:15:00Z,2230TH,51.437409,-1.576981,level,Downstream Stage,mASD,-0.045
2022-11-24T21:30:00Z,2230TH,51.437409,-1.576981,level,Stage,mASD,0.136
2022-11-24T21:00:00Z,2165,51.864982,-2.252201,level,Stage,mASD,3.196
2022-11-24T19:00:00Z,E22539,52.085266,0.665897,level,Stage,m,0.789
2022-11-24T21:30:00Z,712130,53.836305,-2.232297,level,Stage,m,0.498
2022-11-24T21:30:00Z,F0203,53.266027,-1.410737,level,Stage,m,1.097
2022-11-24T21:30:00Z,2661,51.840037,-2.142115,level,Stage,mASD,0.442
2022-11-24T21:30:00Z,3229TH,51.160212,-0.163604,level,Stage,mASD,0.47
2022-11-24T21:30:00Z,F1508,53.982002,-2.097548,level,Stage,m,-0.534
2022-11-24T21:30:00Z,690250,53.561524,-2.316991,level,Stage,m,0.986
2022-11-24T21:30:00Z,1501TH,51.72955,-1.239792,level,Downstream Stage,mASD,2.443
2022-11-24T21:30:00Z,1501TH,51.72955,-1.239792,level,Stage,mASD,0.105
2022-11-24T21:30:00Z,2128,52.03494,-2.116566,flow,,m3/s,0.0
2022-11-24T21:30:00Z,2128,52.03494,-2.116566,level,Stage,mASD,1.979
2022-11-24T21:30:00Z,4083,52.916247,-2.171867,flow,,m3/s,16.437
2022-11-24T21:30:00Z,4083,52.916247,-2.171867,level,Stage,mASD,1.703
2022-11-24T06:30:00Z,E24814,52.371419,1.099743,level,Stage,mASD,0.359
2022-11-24T16:00:00Z,44122,50.731934,-2.752192,level,Stage,m,0.366
2022-11-24T21:30:00Z,023018,55.023247,-1.698085,level,Stage,m,0.131
2022-11-24T21:30:00Z,2928TH,51.402823,-0.539779,flow,,m3/s,0.787
2022-11-24T21:30:00Z,2928TH,51.402823,-0.539779,level,Stage,mASD,0.925
2022-11-24T16:00:00Z,47122,50.493456,-4.149573,level,Stage,m,0.853
2022-11-24T21:00:00Z,4046,53.055864,-1.782274,level,Stage,mASD,0.652
2022-11-24T21:30:00Z,764070,54.89341,-2.910796,level,Stage,m,0.791
2022-11-24T21:15:00Z,E1245,53.250167,-0.313829,level,Stage,m,0.372
2022-11-24T18:45:00Z,E1839,53.208433,-0.108817,level,Stage,mASD,0.282
2022-11-24T21:30:00Z,4009,52.952707,-1.07772,level,Stage,mASD,3.156
2022-11-24T21:30:00Z,E1110,51.194078,0.065165,level,Stage,mASD,1.901
2022-11-24T21:30:00Z,751020,54.666243,-3.236916,level,Stage,m,1.547
2022-11-24T21:15:00Z,53141,51.537816,-2.481077,level,Stage,m,0.497
2022-11-24T21:30:00Z,0130TH,51.674733,-1.9904,level,Downstream Stage,mASD,-1.129
2022-11-24T21:30:00Z,0130TH,51.674733,-1.9904,level,Stage,mASD,0.498
2022-11-24T21:30:00Z,E4370,51.171609,0.799508,level,Stage,mASD,0.338
2022-11-24T21:30:00Z,52157,51.079805,-2.869413,level,Stage,m,4.413
2022-11-24T17:15:00Z,43226,51.037252,-2.278768,level,Stage,m,0.721
2022-11-24T21:30:00Z,4150TH,51.373583,-0.138986,level,Stage,mASD,0.307
2022-11-24T21:15:00Z,F3004,54.093099,-0.263772,level,Stage,m,-0.067
2022-11-24T21:30:00Z,0190TH,51.646694,-1.865536,level,Downstream Stage,mASD,0.702
2022-11-24T21:30:00Z,0190TH,51.646694,-1.865536,level,Stage,mASD,0.697
2022-11-24T21:30:00Z,E581,51.291026,0.511282,level,Stage,mASD,-0.026
2022-11-24T21:30:00Z,L0414,53.367798,-1.521432,level,Stage,m,0.158
2022-11-24T18:00:00Z,2885TH,51.500923,-0.482762,level,Stage,mASD,0.463
2022-11-24T21:30:00Z,761260,54.555577,-2.743431,level,Stage,m,0.942
2022-11-24T21:30:00Z,E22344,52.026751,-0.266941,level,Stage,m,0.169
2022-11-24T21:00:00Z,L2592,54.173347,-0.984145,level,Stage,m,0.154
2022-11-24T15:00:00Z,700325,53.54925,-2.625999,flow,,m3/s,2.04
2022-11-24T15:00:00Z,700325,53.54925,-2.625999,level,Stage,m,0.265
2022-11-24T05:30:00Z,E21856,51.972195,0.774544,level,Stage,mASD,0.334
2022-11-24T16:00:00Z,48107,50.311991,-5.166154,level,Stage,m,0.452
2022-11-24T21:30:00Z,52208,51.116056,-2.430837,level,Stage,mASD,1.958
2022-11-24T21:30:00Z,52110,51.021033,-3.132608,level,Stage,m,0.576
2022-11-24T21:30:00Z,021030,55.517539,-2.005254,level,Stage,m,0.132
2022-11-24T21:30:00Z,685513,53.411889,-3.088778,level,Stage,m,1.335
2022-11-24T21:30:00Z,3815TH,51.584844,-0.180888,level,Stage,mASD,0.805
2022-11-24T05:15:00Z,E7050,52.186277,-1.171327,rainfall,Tipping Bucket Raingauge,mm,0.0
2022-11-24T21:30:00Z,4074,52.831898,-1.273539,flow,,m3/s,54.86
2022-11-24T21:30:00Z,4074,52.831898,-1.273539,level,Stage,mASD,0.988
2022-11-24T05:15:00Z,E1013,53.496174,-0.11262,level,Stage,mASD,0.2
2022-11-24T21:15:00Z,E24805,52.192643,-0.064443,level,Stage,mASD,0.43
2022-11-24T21:30:00Z,2615,52.164097,-1.857348,level,Stage,mASD,2.463
2022-11-24T21:30:00Z,1302TH,51.776669,-1.298428,level,Downstream Stage,mASD,2.361
2022-11-24T21:30:00Z,1302TH,51.776669,-1.298428,level,Stage,mASD,0.097
2022-11-24T17:15:00Z,44113,50.665978,-2.480781,level,Stage,mASD,0.068
2022-11-24T21:30:00Z,2469_w1TH,51.377564,-0.952526,level,Stage,mASD,0.477
2022-11-24T21:30:00Z,023009,54.812531,-2.443415,level,Stage,m,0.864
2022-11-24T21:30:00Z,5322TH,51.691657,-0.027263,level,Stage,mASD,0.473
2022-11-24T21:30:00Z,4037,53.335557,-1.683843,level,Stage,mASD,1.1
2022-11-24T17:45:00Z,E2814,53.221702,-0.541127,level,Stage,mASD,1.775
2022-11-24T21:00:00Z,46129,50.539272,-3.702255,level,Stage,m,0.637
2022-11-24T21:30:00Z,3629TH,51.548783,-0.397836,level,Stage,mASD,0.066
2022-11-24T16:00:00Z,49129,50.558795,-4.637796,level,Stage,m,0.43
2022-11-24T21:00:00Z,50132,50.939901,-3.907581,level,Stage,m,1.634
2022-11-24T21:30:00Z,1961TH,51.753138,-0.982253,level,Stage,mASD,1.907
2022-11-24T21:30:00Z,730507,54.330708,-2.743458,level,Stage,m,1.602
2022-11-24T21:30:00Z,53132,51.455821,-2.065573,level,Stage,m,1.132
2022-11-24T17:15:00Z,43217,51.048996,-2.41251,level,Stage,m,0.237
2022-11-24T18:45:00Z,E2902,53.226658,-0.368683,level,Stage,mASD,0.178
2022-11-24T21:00:00Z,48172,50.100002,-5.279794,level,Stage,m,0.783
2022-11-24T14:15:00Z,022015,55.151643,-1.917583,level,Stage,m,0.361
2022-11-24T21:30:00Z,724326,54.125115,-2.589971,level,Stage,m,0.653
2022-11-24T21:30:00Z,L0405,53.351517,-1.484072,level,Stage,m,0.234
2022-11-24T21:30:00Z,5318TH,51.703222,-0.022505,level,Stage,mASD,0.713
2022-11-24T21:00:00Z,45135,50.883029,-3.489856,level,Stage,m,1.573
2022-11-24T21:30:00Z,L1376,53.71811,-1.638949,level,Stage,m,0.505
2022-11-24T21:30:00Z,0006,51.501216,-0.12385,level,Tidal Level,mAOD,-2.001
2022-11-24T21:30:00Z,693515,53.380045,-2.406589,level,Stage,m,0.642
2022-11-24T21:30:00Z,L3901,54.603816,-1.16076,level,Tidal Level,mAOD,-1.706
2022-11-24T21:15:00Z,L2323,54.338848,-1.442218,level,Stage,m,0.476
2022-11-24T21:30:00Z,2808TH,51.682315,-0.315607,level,Stage,mASD,0.334
2022-11-24T21:30:00Z,1471TH,51.884491,-1.012852,level,Downstream Stage,mASD,0.296
2022-11-24T21:30:00Z,1471TH,51.884491,-1.012852,level,Stage,mASD,0.311
2022-11-24T05:15:00Z,L1241,53.70594,-1.91329,level,Stage,m,0.733
2022-11-24T21:30:00Z,0712TH,51.563545,-1.722961,level,Stage,mASD,0.964
2022-11-24T21:30:00Z,E1672,53.23087,-0.555797,level,Stage,mASD,1.352
2022-11-24T21:30:00Z,3404TH,51.423993,-0.308538,level,Stage,mAOD,4.743
2022-11-24T15:00:00Z,740102,54.295374,-3.237418,level,Stage,m,0.694
2022-11-24T15:00:00Z,755900,54.868017,-3.394284,level,Stage,m,3.421
2022-11-24T15:00:30Z,755900,54.868017,-3.394284,wind,Direction,deg,184.0
2022-11-24T15:00:30Z,755900,54.868017,-3.394284,wind,Speed,m/s,6.506
2022-11-24T21:30:00Z,E4412,51.133674,0.880127,level,Stage,mASD,1.029
2022-11-24T06:00:00Z,E2717,52.537116,-0.824895,level,Stage,m,0.339
2022-11-24T21:30:00Z,L1204,53.73128,-1.983282,level,Stage,m,1.588
2022-11-24T21:30:00Z,021021,55.61121,-2.395446,level,Stage,m,1.124
2022-11-24T09:00:00Z,44239,50.715805,-2.5855,level,Groundwater,mAOD,106.816
2022-11-24T21:30:00Z,023037,55.142852,-2.261953,level,Stage,m,0.686
2022-11-24T21:30:00Z,690232,53.663522,-2.172551,level,Stage,m,0.208
2022-11-24T17:15:00Z,43157,51.242295,-1.662004,level,Stage,m,0.061
2022-11-24T16:00:00Z,47141,50.413192,-4.331177,level,Stage,m,0.549
2022-11-24T21:30:00Z,4065,53.293511,-0.750996,level,Stage,mAOD,5.571
2022-11-24T21:30:00Z,E12791,51.089282,-1.180897,level,Stage,mASD,0.321
2022-11-18T02:45:00Z,E21341,52.518826,0.252026,level,Stage,m,1.033
2022-11-24T21:30:00Z,700404,53.655307,-2.676594,level,Stage,m,0.262
2022-11-24T21:30:00Z,2012,52.706629,-2.60558,level,Stage,mASD,2.069
2022-11-24T21:30:00Z,735226,54.338025,-2.970931,level,Stage,m,0.809
2022-11-24T21:30:00Z,2272,51.863183,-2.221361,level,Stage,mASD,0.237
2022-11-24T21:30:00Z,2606,51.969234,-2.193572,flow,,m3/s,364.0
2022-11-24T21:30:00Z,2606,51.969234,-2.193572,level,Stage,mASD,4.459
2022-11-24T21:30:00Z,1437TH,52.028582,-1.326852,level,Downstream Stage,mASD,0.125
2022-11-24T21:30:00Z,1437TH,52.028582,-1.326852,level,Stage,mASD,0.378
2022-11-24T18:00:00Z,5427TH,51.709101,0.239586,level,Downstream Stage,mASD,-0.128
2022-11-24T18:00:00Z,5427TH,51.709101,0.239586,level,Stage,mASD,0.277
2022-11-24T21:30:00Z,2003TH,51.523317,-1.141252,level,Downstream Stage,mASD,3.261
2022-11-24T21:30:00Z,2003TH,51.523317,-1.141252,level,Stage,mASD,0.102
2022-11-24T21:30:00Z,L12061,53.732891,-2.045203,level,Stage,m,0.291
2022-11-24T21:30:00Z,4190,53.019889,-1.425573,level,Stage,mASD,0.618
2022-11-24T21:30:00Z,1099TH,51.716858,-1.374624,level,Downstream Stage,mASD,2.289
2022-11-24T21:30:00Z,1099TH,51.716858,-1.374624,level,Stage,mASD,0.154
2022-11-24T21:15:00Z,53160,51.36697,-2.621881,level,Stage,mAOD,54.361
2022-11-24T04:30:00Z,E22511,52.069056,0.474036,level,Stage,m,0.36
2022-11-24T17:45:00Z,E2694,52.748345,-0.50217,level,Stage,mASD,0.08
2022-11-24T21:00:00Z,50123,51.213836,-3.841064,level,Stage,m,0.365
2022-11-24T21:30:00Z,L1515,53.923505,-1.933535,level,Stage,m,0.099
2022-11-24T21:30:00Z,L3804,54.462673,-1.19921,level,Stage,m,0.996
2022-11-24T21:30:00Z,53123,51.343988,-2.134327,level,Stage,m,1.193
2022-11-24T21:30:00Z,E1946,52.231962,-0.97793,level,Stage,mASD,0.965
2022-11-24T21:30:00Z,F1207,53.716861,-2.096931,level,Stage,m,0.621
2022-11-24T21:30:00Z,43208,51.034144,-2.265686,level,Stage,mASD,1.217
2022-11-24T21:00:00Z,4116,53.226502,-1.008036,level,Stage,mASD,0.822
2022-11-24T21:30:00Z,2087,52.00171,-2.163093,level,Stage,mASD,3.241
2022-11-24T05:15:00Z,F1703,53.751469,-1.423682,level,Stage,m,0.792
2022-11-24T21:30:00Z,L3693,54.484792,-1.567976,level,Stage,m,1.012
2022-11-24T21:30:00Z,712052,53.78552,-2.234141,level,Stage,m,0.437
2022-11-24T21:15:00Z,E22103,52.101809,-0.017376,level,Stage,m,0.647
2022-11-24T21:30:00Z,022006,55.113789,-1.620587,level,Stage,m,0.39
2022-11-24T21:30:00Z,46110,50.541046,-3.550843,level,Tidal Level,m,1.182
2022-11-24T21:15:00Z,L2351,54.387346,-1.936039,level,Stage,m,0.368
2022-11-24T13:45:00Z,E21119,52.332181,0.438278,level,Stage,m,0.039
2022-11-24T21:00:00Z,45126,50.682229,-3.470109,level,Stage,m,1.062
